time	V(n010)
3.470000000000000e-01	-1.018398e-01
3.470765840746613e-01	-9.486821e-02
3.472297522239838e-01	-8.446026e-02
3.475360885226288e-01	-7.572006e-02
3.479032686095601e-01	-7.892022e-02
3.480000000000000e-01	-8.243883e-02
3.480482180523122e-01	-8.512686e-02
3.481446541569365e-01	-9.063125e-02
3.483375263661850e-01	-1.022097e-01
3.487232707846822e-01	-1.267339e-01
3.490000000000000e-01	-1.451173e-01
3.490771488836995e-01	-1.484152e-01
3.492314466510983e-01	-1.508259e-01
3.495400421858960e-01	-1.402734e-01
3.500000000000000e-01	-1.047619e-01
3.500470935574222e-01	-1.005991e-01
3.501412806722665e-01	-9.631144e-02
3.503296549019551e-01	-1.018290e-01
3.505458740354742e-01	-1.322240e-01
3.509783123025123e-01	-2.334849e-01
3.510000000000000e-01	-2.399692e-01
3.510098850454907e-01	-2.432707e-01
3.510296551364722e-01	-2.494925e-01
3.510691953184351e-01	-2.602959e-01
3.511482756823610e-01	-2.757186e-01
3.513064364102126e-01	-2.844066e-01
3.516227578659158e-01	-2.413433e-01
3.520000000000000e-01	-1.302446e-01
3.520418484194566e-01	-1.116151e-01
3.521255452583699e-01	-7.669760e-02
3.522929389361965e-01	-1.544788e-02
3.525114211936614e-01	4.760655e-02
3.529168692155326e-01	1.362737e-01
3.530000000000000e-01	1.502752e-01
3.530424325905694e-01	1.548826e-01
3.531272977717083e-01	1.620335e-01
3.532970281339860e-01	1.672495e-01
3.536364888585414e-01	1.532555e-01
3.540000000000000e-01	1.167856e-01
3.540519410227908e-01	1.095415e-01
3.541558230683723e-01	9.778510e-02
3.543635871595354e-01	8.460966e-02
3.546673578808366e-01	8.303732e-02
3.549066301556619e-01	9.400485e-02
3.550000000000000e-01	1.014945e-01
3.550241903128303e-01	1.036173e-01
3.550725709384910e-01	1.070680e-01
3.551693321898124e-01	1.103980e-01
3.553628546924553e-01	1.058773e-01
3.556399352316710e-01	7.925593e-02
3.559628916691003e-01	2.847821e-02
3.560000000000000e-01	2.109242e-02
3.560366250451129e-01	1.313290e-02
3.561098751353388e-01	-2.265681e-03
3.562563753157905e-01	-3.087658e-02
3.565216134421426e-01	-7.680558e-02
3.569071196718152e-01	-1.357190e-01
3.570000000000000e-01	-1.485046e-01
3.570260939276788e-01	-1.519091e-01
3.570782817830363e-01	-1.589408e-01
3.571826574937514e-01	-1.739997e-01
3.573914089151816e-01	-2.076415e-01
3.578089117580420e-01	-2.823670e-01
3.580000000000000e-01	-3.192758e-01
3.580835005685721e-01	-3.318069e-01
3.582505017057163e-01	-3.474788e-01
3.585845039800046e-01	-3.466432e-01
3.590000000000000e-01	-3.113292e-01
3.591595636008588e-01	-2.841697e-01
3.593723150686706e-01	-2.500626e-01
3.597978180042942e-01	-1.857985e-01
3.600000000000000e-01	-1.567530e-01
3.600851005871247e-01	-1.465608e-01
3.602553017613741e-01	-1.291779e-01
3.605957041098730e-01	-1.045307e-01
3.610000000000000e-01	-8.552775e-02
3.610567923557489e-01	-8.344021e-02
3.611703770672469e-01	-7.712395e-02
3.613975464902426e-01	-5.647890e-02
3.617255376528825e-01	-1.310432e-02
3.620000000000000e-01	3.215489e-02
3.620409254105815e-01	3.987510e-02
3.621227762317446e-01	5.471646e-02
3.622864778740708e-01	8.177733e-02
3.626138811587230e-01	1.286266e-01
3.630000000000000e-01	1.767950e-01
3.630654806569305e-01	1.806574e-01
3.631964419707914e-01	1.821200e-01
3.634583645985132e-01	1.637903e-01
3.637527598811846e-01	1.163962e-01
3.640000000000000e-01	5.921507e-02
3.640099900040472e-01	5.630157e-02
3.640233100094434e-01	5.249542e-02
3.640499500202358e-01	4.508035e-02
3.641032300418208e-01	3.099234e-02
3.642097900849906e-01	4.905530e-03
3.643164079508112e-01	-1.874633e-02
3.644132688749279e-01	-3.771976e-02
3.645459932834320e-01	-6.015117e-02
3.647161615678589e-01	-8.368611e-02
3.649757826248655e-01	-1.130300e-01
3.650000000000000e-01	-1.153314e-01
3.650988683738254e-01	-1.222873e-01
3.652306928722592e-01	-1.287814e-01
3.654943418691268e-01	-1.335703e-01
3.660000000000000e-01	-1.293751e-01
3.660527297993735e-01	-1.260377e-01
3.661581893981206e-01	-1.168924e-01
3.663691085956146e-01	-8.879051e-02
3.667166370114845e-01	-2.318739e-02
3.670000000000000e-01	4.285253e-02
3.670427175955845e-01	5.338722e-02
3.671281527867535e-01	7.173331e-02
3.672990231690916e-01	9.791211e-02
3.675526376958440e-01	1.162908e-01
3.678395190846544e-01	1.146546e-01
3.680000000000000e-01	1.047262e-01
3.680333674578321e-01	1.010810e-01
3.681001023734961e-01	9.351772e-02
3.682335722048243e-01	7.740993e-02
3.683811951679175e-01	5.790681e-02
3.686764410941040e-01	1.477381e-02
3.690000000000000e-01	-3.594918e-02
3.690317995847419e-01	-4.117814e-02
3.690741990310645e-01	-4.779520e-02
3.691589979237097e-01	-5.986646e-02
3.693285957090001e-01	-8.047751e-02
3.695576482709748e-01	-1.020062e-01
3.698658570480740e-01	-1.229102e-01
3.700000000000000e-01	-1.295047e-01
3.701262695712820e-01	-1.333195e-01
3.702946289996581e-01	-1.372214e-01
3.706313478564102e-01	-1.422293e-01
3.710000000000000e-01	-1.451948e-01
3.710673437713504e-01	-1.453778e-01
3.712020313140513e-01	-1.460317e-01
3.714714063994529e-01	-1.485288e-01
3.720000000000000e-01	-1.554706e-01
3.721616250512410e-01	-1.584745e-01
3.723771251195623e-01	-1.626766e-01
3.728081252562050e-01	-1.714485e-01
3.730000000000000e-01	-1.754833e-01
3.730862000273285e-01	-1.780866e-01
3.732586000819856e-01	-1.847870e-01
3.736034001912997e-01	-2.031674e-01
3.740000000000000e-01	-2.291968e-01
3.740689600218629e-01	-2.335946e-01
3.742068800655885e-01	-2.401980e-01
3.744827201530398e-01	-2.445215e-01
3.750000000000000e-01	-2.380826e-01
3.750551680174903e-01	-2.360983e-01
3.751655040524708e-01	-2.334920e-01
3.753861761224319e-01	-2.340922e-01
3.758275202623539e-01	-2.475332e-01
3.760000000000000e-01	-2.565615e-01
3.762628339267465e-01	-2.754545e-01
3.766132791624086e-01	-3.011161e-01
3.770000000000000e-01	-3.298045e-01
3.770700890471324e-01	-3.329933e-01
3.772102671413972e-01	-3.350403e-01
3.774906233299269e-01	-3.218245e-01
3.780000000000000e-01	-2.703925e-01
3.780560712377060e-01	-2.582531e-01
3.781682137131178e-01	-2.280780e-01
3.783924986639415e-01	-1.451882e-01
3.787324226008598e-01	2.025198e-02
3.790000000000000e-01	1.752508e-01
3.790441012599658e-01	2.033348e-01
3.791323037798976e-01	2.567728e-01
3.793087088197610e-01	3.517533e-01
3.796615188994879e-01	5.108856e-01
3.800000000000000e-01	6.393981e-01
3.800601802726638e-01	6.599483e-01
3.801805408179914e-01	7.056630e-01
3.804212619086464e-01	8.161349e-01
3.808754209953622e-01	1.060304e+00
3.810000000000000e-01	1.134912e+00
3.810811483439303e-01	1.183402e+00
3.812434450317908e-01	1.272322e+00
3.815680384075117e-01	1.421838e+00
3.820000000000000e-01	1.588442e+00
3.820649186751442e-01	1.604592e+00
3.821947560254326e-01	1.629805e+00
3.824544307260093e-01	1.650484e+00
3.829737801271628e-01	1.638295e+00
3.830000000000000e-01	1.635606e+00
3.830524397456744e-01	1.626386e+00
3.831573192370231e-01	1.605831e+00
3.833670782197206e-01	1.555545e+00
3.837865961851156e-01	1.434664e+00
3.840000000000000e-01	1.364957e+00
3.840839035930790e-01	1.334966e+00
3.842517107792370e-01	1.275572e+00
3.845873251515530e-01	1.158778e+00
3.850000000000000e-01	1.017261e+00
3.850671228744632e-01	9.901395e-01
3.852013686233896e-01	9.265262e-01
3.854698601212424e-01	7.603915e-01
3.860000000000000e-01	3.650911e-01
3.860536982995706e-01	3.194885e-01
3.861610948987117e-01	2.348430e-01
3.863758880969939e-01	9.025545e-02
3.866880829766857e-01	-7.565618e-02
3.870000000000000e-01	-2.061532e-01
3.870421564629887e-01	-2.190534e-01
3.871264693889660e-01	-2.446894e-01
3.872950952409207e-01	-2.951944e-01
3.876323469448301e-01	-3.941060e-01
3.880000000000000e-01	-5.000536e-01
3.880674503407819e-01	-5.173618e-01
3.882023510223456e-01	-5.483059e-01
3.884721523854732e-01	-5.950087e-01
3.890000000000000e-01	-6.603766e-01
3.890539602726255e-01	-6.639153e-01
3.891618808178765e-01	-6.714299e-01
3.893777219083785e-01	-6.883228e-01
3.898094040893826e-01	-7.261076e-01
3.900000000000000e-01	-7.441902e-01
3.900863364362008e-01	-7.488982e-01
3.902590093086025e-01	-7.501906e-01
3.906043550534057e-01	-7.257352e-01
3.910000000000000e-01	-6.712865e-01
3.910690691489607e-01	-6.574742e-01
3.912072074468820e-01	-6.313171e-01
3.914834840427245e-01	-5.849172e-01
3.920000000000000e-01	-5.078155e-01
3.921657659575056e-01	-4.878827e-01
3.923867872341796e-01	-4.632900e-01
3.928288297875278e-01	-4.177214e-01
3.930000000000000e-01	-4.011811e-01
3.930884085106696e-01	-3.915851e-01
3.932652255320089e-01	-3.693117e-01
3.936188595746874e-01	-3.147221e-01
3.940000000000000e-01	-2.466749e-01
3.940707268085357e-01	-2.334165e-01
3.942121804256071e-01	-2.093786e-01
3.944950876597499e-01	-1.711235e-01
3.950000000000000e-01	-1.181135e-01
3.950565814468286e-01	-1.150656e-01
3.951697443404857e-01	-1.106622e-01
3.953960701278000e-01	-1.089668e-01
3.958313342982281e-01	-1.200245e-01
3.960000000000000e-01	-1.286708e-01
3.960556875428989e-01	-1.322368e-01
3.961670626286967e-01	-1.383235e-01
3.963898128002922e-01	-1.460442e-01
3.968353131434832e-01	-1.521933e-01
3.970000000000000e-01	-1.517591e-01
3.970789843144718e-01	-1.511806e-01
3.972369529434153e-01	-1.514772e-01
3.975528902013022e-01	-1.572972e-01
3.980000000000000e-01	-1.719021e-01
3.980631874515774e-01	-1.740867e-01
3.981895623547322e-01	-1.765239e-01
3.984423121610418e-01	-1.732775e-01
3.989478117736610e-01	-1.517758e-01
3.990000000000000e-01	-1.483579e-01
3.990672731603770e-01	-1.444817e-01
3.992018194811310e-01	-1.401201e-01
3.994709121226390e-01	-1.442936e-01
3.998945565932928e-01	-1.704732e-01
4.000000000000000e-01	-1.807101e-01
4.000426760097855e-01	-1.844225e-01
4.001280280293566e-01	-1.884734e-01
4.002987320684988e-01	-1.825772e-01
4.006001692615142e-01	-1.373309e-01
4.010000000000000e-01	-3.924045e-02
4.010295248276457e-01	-2.952949e-02
4.010885744829371e-01	-1.165884e-02
4.012066737935198e-01	1.866555e-02
4.013374070685057e-01	4.287706e-02
4.015988736184776e-01	6.725531e-02
4.019211386649626e-01	7.211465e-02
4.020000000000000e-01	6.864242e-02
4.020341720266945e-01	6.592709e-02
4.021025160800835e-01	6.082055e-02
4.022392041868614e-01	5.202057e-02
4.025125804004172e-01	3.902230e-02
4.030000000000000e-01	2.279530e-02
4.030546752427112e-01	2.217879e-02
4.031640257281335e-01	2.146729e-02
4.033827266989781e-01	2.213088e-02
4.037524600151172e-01	2.728289e-02
4.040000000000000e-01	3.286894e-02
4.040546941834934e-01	3.378438e-02
4.041640825504801e-01	3.400553e-02
4.043828592844536e-01	2.879458e-02
4.046450686466940e-01	1.375186e-02
4.050000000000000e-01	-1.614209e-02
4.050406181158115e-01	-1.994661e-02
4.051218543474344e-01	-2.593564e-02
4.052823889086508e-01	-3.235302e-02
4.054480043933038e-01	-3.138910e-02
4.056995462368330e-01	-1.684135e-02
4.059768752892847e-01	1.000699e-02
4.060000000000000e-01	1.287442e-02
4.060340844365037e-01	1.742725e-02
4.061022533095112e-01	2.608216e-02
4.062385910555260e-01	4.140265e-02
4.065112665475556e-01	6.619637e-02
4.068720644143502e-01	9.160107e-02
4.070000000000000e-01	9.861785e-02
4.070424681358183e-01	1.000166e-01
4.071274044074550e-01	1.018184e-01
4.072972769507283e-01	1.010445e-01
4.076370220372748e-01	8.774108e-02
4.080000000000000e-01	6.321302e-02
4.080383227779483e-01	6.009622e-02
4.081149683338450e-01	5.531048e-02
4.082682594456383e-01	5.138079e-02
4.084976205451943e-01	5.836247e-02
4.088942085349320e-01	9.115824e-02
4.090000000000000e-01	1.039791e-01
4.090390875052773e-01	1.094813e-01
4.091172625158320e-01	1.196163e-01
4.092736125369412e-01	1.360707e-01
4.095863125791597e-01	1.579465e-01
4.100000000000000e-01	1.747538e-01
4.100623855202798e-01	1.751397e-01
4.101871565608394e-01	1.757659e-01
4.104366986419585e-01	1.763953e-01
4.109357828041968e-01	1.764843e-01
4.110000000000000e-01	1.763792e-01
4.110472806867824e-01	1.770200e-01
4.111418420603472e-01	1.800117e-01
4.113309648074766e-01	1.934225e-01
4.117092103017356e-01	2.383111e-01
4.120000000000000e-01	2.840460e-01
4.120708060826231e-01	2.943813e-01
4.122124182478691e-01	3.078127e-01
4.124956425783612e-01	3.066199e-01
4.129720427768730e-01	2.624561e-01
4.130000000000000e-01	2.579958e-01
4.130399025724544e-01	2.502870e-01
4.131197077173631e-01	2.357002e-01
4.132793180071804e-01	2.101568e-01
4.135985385868152e-01	1.693665e-01
4.140000000000000e-01	1.288004e-01
4.140638441159270e-01	1.251040e-01
4.141915323477809e-01	1.194841e-01
4.144469088114887e-01	1.157002e-01
4.149576617389043e-01	1.217777e-01
4.150000000000000e-01	1.231546e-01
4.150601856402942e-01	1.245961e-01
4.151805569208826e-01	1.245480e-01
4.154212994820593e-01	1.129881e-01
4.158170070737269e-01	7.409838e-02
4.160000000000000e-01	4.895281e-02
4.160496729283111e-01	4.162411e-02
4.161490187849333e-01	2.932785e-02
4.163423030470516e-01	1.279773e-02
4.165177108588247e-01	5.608120e-03
4.166926126687222e-01	6.317998e-03
4.168814436667651e-01	1.379805e-02
4.170000000000000e-01	2.130930e-02
4.170270659888369e-01	2.379717e-02
4.170811979665106e-01	2.934051e-02
4.171894619218581e-01	4.300562e-02
4.174059898325531e-01	7.945509e-02
4.178390456539431e-01	1.709357e-01
4.180000000000000e-01	2.103959e-01
4.180593012806482e-01	2.241536e-01
4.181779038419446e-01	2.464228e-01
4.184151089645374e-01	2.696314e-01
4.188437671420062e-01	2.719262e-01
4.190000000000000e-01	2.614905e-01
4.191597003468504e-01	2.407899e-01
4.193726341426509e-01	2.116544e-01
4.197985017342520e-01	1.504675e-01
4.200000000000000e-01	1.204227e-01
4.200741926076135e-01	1.110775e-01
4.202225778228404e-01	9.665873e-02
4.205193482532944e-01	8.253539e-02
4.208806466979255e-01	8.270077e-02
4.210000000000000e-01	8.704630e-02
4.210459600909900e-01	8.972543e-02
4.211378802729701e-01	9.478410e-02
4.213217206369302e-01	1.036138e-01
4.216894013648505e-01	1.180664e-01
4.220000000000000e-01	1.280763e-01
4.220735361455840e-01	1.301049e-01
4.222206084367521e-01	1.345391e-01
4.225147530190884e-01	1.448502e-01
4.230000000000000e-01	1.639244e-01
4.230588289164672e-01	1.670256e-01
4.231764867494017e-01	1.742670e-01
4.234118024152707e-01	1.931603e-01
4.238824337470087e-01	2.396863e-01
4.240000000000000e-01	2.530147e-01
4.240941262663476e-01	2.663895e-01
4.242823787990427e-01	2.964031e-01
4.246588838644331e-01	3.665037e-01
4.250000000000000e-01	4.377324e-01
4.250753010130781e-01	4.526413e-01
4.252259030392342e-01	4.772119e-01
4.255271070915465e-01	5.066674e-01
4.260000000000000e-01	5.261648e-01
4.260602408104625e-01	5.257591e-01
4.261807224313874e-01	5.273897e-01
4.264216856732372e-01	5.409616e-01
4.269036121569368e-01	5.880640e-01
4.270000000000000e-01	6.005932e-01
4.270858108153647e-01	6.109169e-01
4.272574324460942e-01	6.256646e-01
4.276006757075531e-01	6.354281e-01
4.280000000000000e-01	6.271901e-01
4.280686486522918e-01	6.232219e-01
4.282059459568753e-01	6.176249e-01
4.284805405660425e-01	6.159337e-01
4.290000000000000e-01	6.284336e-01
4.290549189218334e-01	6.302276e-01
4.291647567655003e-01	6.303780e-01
4.293844324528340e-01	6.159888e-01
4.298237838275014e-01	5.561373e-01
4.300000000000000e-01	5.222892e-01
4.300878702749334e-01	5.048401e-01
4.302636108248004e-01	4.771499e-01
4.306150919245343e-01	4.453762e-01
4.310000000000000e-01	4.325934e-01
4.310702962199468e-01	4.331912e-01
4.312108886598404e-01	4.315214e-01
4.314920735396275e-01	4.167806e-01
4.320000000000000e-01	3.722097e-01
4.321687109278723e-01	3.505211e-01
4.323936588317020e-01	3.225390e-01
4.328435546393614e-01	2.682397e-01
4.330000000000000e-01	2.498137e-01
4.330899791615319e-01	2.432973e-01
4.332699374845956e-01	2.380151e-01
4.336298541307232e-01	2.523291e-01
4.340000000000000e-01	2.887853e-01
4.340538339220764e-01	2.945454e-01
4.341615017662290e-01	2.998710e-01
4.343768374545344e-01	2.856043e-01
4.347466962115973e-01	2.118410e-01
4.350000000000000e-01	1.345433e-01
4.350492029185298e-01	1.163440e-01
4.351476087555895e-01	8.343519e-02
4.353444204297088e-01	2.994070e-02
4.355808963782375e-01	-1.569924e-02
4.358530635986210e-01	-4.806330e-02
4.360000000000000e-01	-5.808736e-02
4.360286689422594e-01	-5.874555e-02
4.360860068267782e-01	-5.969736e-02
4.362006825958157e-01	-5.992514e-02
4.364300341338909e-01	-5.472562e-02
4.368425147477522e-01	-3.512187e-02
4.370000000000000e-01	-2.457103e-02
4.370436993630049e-01	-2.084508e-02
4.371310980890148e-01	-1.316655e-02
4.373058955410346e-01	3.190718e-03
4.376554904450741e-01	3.852508e-02
4.380000000000000e-01	7.545645e-02
4.380699189808079e-01	8.311611e-02
4.382097569424237e-01	9.784248e-02
4.384894328656553e-01	1.249224e-01
4.390000000000000e-01	1.705813e-01
4.390559351846463e-01	1.745192e-01
4.391678055539390e-01	1.812104e-01
4.393915462925242e-01	1.895331e-01
4.398390277696948e-01	1.956571e-01
4.400000000000000e-01	1.948795e-01
4.400866389427315e-01	1.914600e-01
4.402599168281945e-01	1.812500e-01
4.406064725991206e-01	1.496385e-01
4.410000000000000e-01	1.029019e-01
4.410678115064569e-01	9.475566e-02
4.412034345193707e-01	8.249569e-02
4.414746805451983e-01	7.173932e-02
4.417883588336348e-01	7.640497e-02
4.420000000000000e-01	8.838722e-02
4.420446686177251e-01	9.084477e-02
4.421340058531754e-01	9.225732e-02
4.423126803240759e-01	8.233622e-02
4.425413803723320e-01	4.605722e-02
4.429295869747393e-01	-5.093042e-02
4.430000000000000e-01	-7.304712e-02
4.430252899115452e-01	-8.160655e-02
4.430758697346356e-01	-9.736472e-02
4.431770293808163e-01	-1.227740e-01
4.433793486731778e-01	-1.528247e-01
4.437420966484558e-01	-1.642445e-01
4.440000000000000e-01	-1.482074e-01
4.440387744403964e-01	-1.425801e-01
4.441163233211892e-01	-1.318103e-01
4.442714210827748e-01	-1.123600e-01
4.445816166059461e-01	-7.912114e-02
4.449170920977291e-01	-4.867919e-02
4.450000000000000e-01	-4.215862e-02
4.450165799877329e-01	-4.108407e-02
4.450497399631986e-01	-3.921140e-02
4.451160599141300e-01	-3.672801e-02
4.452486998159928e-01	-3.527015e-02
4.453740588160131e-01	-3.797741e-02
4.455260424276629e-01	-4.696517e-02
4.457229458248230e-01	-6.639254e-02
4.459861373906311e-01	-1.004312e-01
4.460000000000000e-01	-1.025193e-01
4.460081047032280e-01	-1.038138e-01
4.460567329225959e-01	-1.104918e-01
4.461215705484198e-01	-1.165784e-01
4.462512458000677e-01	-1.200147e-01
4.465105963033634e-01	-1.027314e-01
4.468098506530302e-01	-5.404208e-02
4.470000000000000e-01	-9.079749e-03
4.470095953092177e-01	-6.280464e-03
4.470287859276531e-01	-8.673723e-04
4.470671671645239e-01	9.187961e-03
4.471439296382655e-01	2.641655e-02
4.472974545857488e-01	5.051713e-02
4.476045044807154e-01	7.234674e-02
4.478899736377934e-01	6.992237e-02
4.480000000000000e-01	6.252346e-02
4.480296118988337e-01	5.964661e-02
4.480888356965010e-01	5.447269e-02
4.482072832918356e-01	4.646862e-02
4.484028916356900e-01	3.822319e-02
4.485782801462073e-01	3.571065e-02
4.487564699711535e-01	3.794217e-02
4.489346367212118e-01	4.366697e-02
4.490000000000000e-01	4.659475e-02
4.490843955671887e-01	5.048864e-02
4.491969229901069e-01	5.421706e-02
4.494219778359433e-01	5.726229e-02
4.498603797278294e-01	5.466672e-02
4.500000000000000e-01	5.170670e-02
4.500442728695874e-01	4.933379e-02
4.501328186087621e-01	4.262897e-02
4.503099100871115e-01	2.222879e-02
4.505231175405481e-01	-1.429932e-02
4.508767557642180e-01	-9.344923e-02
4.510000000000000e-01	-1.256046e-01
4.510194786769748e-01	-1.311085e-01
4.510584360309243e-01	-1.417080e-01
4.511363507388234e-01	-1.611122e-01
4.512861287802120e-01	-1.925331e-01
4.515458125981129e-01	-2.328620e-01
4.518931415470389e-01	-2.692505e-01
4.520000000000000e-01	-2.764487e-01
4.520485773083990e-01	-2.790405e-01
4.521457319251969e-01	-2.855749e-01
4.523400411587928e-01	-3.044795e-01
4.527286596259847e-01	-3.561268e-01
4.530000000000000e-01	-3.999643e-01
4.530777236934384e-01	-4.103008e-01
4.532331710803151e-01	-4.220480e-01
4.535440658540686e-01	-4.129716e-01
4.540000000000000e-01	-3.584566e-01
4.540546241480456e-01	-3.467086e-01
4.541638724441367e-01	-3.243467e-01
4.543823690363189e-01	-2.844397e-01
4.548193622206833e-01	-2.148529e-01
